"x","y"
0.603893191903857,301.965788016458
0.466820327251179,378.510305118949
0.214374182284036,18.6191492174237
0.461597598402104,224.00879897812
0.180791830835818,48.3024660301153
0.572980637778775,385.610390530916
0.34046626336952,76.0986750170617
0.746720843299149,1409.14292762287
0.457899987199649,138.9348795714
0.0291368907873417,8.15908374213105
0.469972922675538,75.8990322736
0.371465173425193,132.438563144969
0.301150152508883,65.1815119807408
0.228461062718795,29.854903010103
0.0572075430607037,15.6989369249722
0.981432284297018,9075.60293612408
0.19166785011359,29.1099892656176
0.794608973418966,1295.41533712698
0.111651835678143,8.9573028248036
0.687125109303821,459.196261147162
0.882542651463238,2346.9009832491
0.148483832373964,18.2909570103619
0.761419089280487,1560.32222288285
0.347350392240908,55.8081405458465
0.805204950658253,1151.32212304866
0.286313476220398,60.4741574479024
0.525610923142194,428.015360580071
0.822377257868508,1724.39227814767
0.283175483379787,99.755859436556
0.959903703275418,9210.40008649056
0.310649796905815,63.7984950267779
0.643100256429779,595.357569087152
0.649811040378464,933.489045835079
0.542378141273227,381.292866571388
0.688536650407198,891.07949082151
0.705016135446766,1791.94840457672
0.473921973426409,656.801922375853
0.348798422280309,30.5837447211627
0.873130036364923,2048.43257438256
0.366882214089171,55.5550644556225
0.92370083182483,2529.98339411776
0.559682071150712,248.750721383606
0.458310175374681,101.675535339578
0.30624575128115,43.2597763158157
0.0985768154520896,20.9777390746376
0.248835868299302,71.7568880806332
0.715725085516654,939.000303611584
0.164341802015806,35.3293799451973
0.30601497038166,116.485000791129
0.417111417302044,72.6091587556385
0.690348389978741,1743.47337815692
0.615520388539741,593.091069362831
0.594705237965855,333.862882264086
0.110405556585973,15.9073828950309
0.178507927803804,36.6874149304963
0.465868652849945,192.380365745382
0.720319417558042,999.043621403263
0.69991394939744,669.386745647411
0.432917768573015,123.746299788459
0.628694421455254,554.006066670596
0.613018143568155,376.663819558096
0.433835791714048,110.202219369014
0.180950239096728,46.8476438939033
0.318782613003071,156.210847601841
0.684627332487228,1732.57292118244
0.233908531073291,54.713649305042
0.625609330764648,544.883958696155
0.55541761146705,865.447956095838
0.725451296358241,683.572706112805
0.666285473240257,717.222444952332
0.151925823949977,29.0163091670571
0.0682427929923559,10.3898688334837
0.464503234068441,134.544815573457
0.549224538700754,484.256560499683
0.483341820115071,218.91277968363
0.805273253635053,4871.79433343528
0.35280744148255,148.414517346481
0.850738954470216,1622.74278427156
0.764980378527483,3436.73797265738
0.546574933163104,597.307480546392
0.701252018385542,1016.37766532935
0.600843187718352,975.365457266192
0.721567092367694,913.371140470864
0.683848802439619,1614.24901870326
0.183758673735832,35.7691729710038
0.260251034689048,35.7895149033636
0.333299895542614,64.1248584105468
0.604502391396884,731.018791594842
0.0375197733584899,10.5014217129431
0.953748075866566,9648.38677024544
0.639855233191409,651.617546392146
0.159675377104856,25.7515259162952
0.496706171861092,137.416526255595
0.447481440361223,347.028066384536
0.233884632516604,50.6734231908757
0.166503431262552,51.750339308248
0.558597979158982,412.124576426832
0.57352605936054,409.573012533175
0.226417756244246,38.0125564417094
0.59189746461187,187.983451469016
0.790949891338604,1594.21706406258
0.699464437876457,1130.45259542297
0.556331606449672,808.021830697348
0.646139141640781,852.906395474528
0.561255993748769,219.94991564263
0.438021448150906,158.486165076667
0.331755867977147,86.9740874750151
0.477298213793935,239.456812192158
0.900628481481971,2139.07941380537
0.294058065738719,75.9130671968536
0.62559807820856,358.955092304186
0.156179295497278,60.3155489299668
0.75908048913657,2817.97233018952
0.771305597652802,1372.8870031036
0.130044785746676,19.8995546299542
0.0879435530081744,16.12276824626
0.90955941125032,1980.91171902117
0.272448581976996,158.19945065878
0.565570493057845,344.736186820562
0.296546597296243,46.0889999358199
0.0326328461438187,9.39607557189014
0.841595783137719,1986.65306624787
0.823533546015867,4039.19470518351
0.898207571190472,9227.7672628175
0.112433632958476,17.6222967365401
0.587314952325217,478.883099935013
0.594808887113498,291.193797037441
0.586644409188204,339.205112927074
0.446455480341333,266.246152334561
0.192713626930695,33.1251848151182
0.361538985738695,18.4921079835062
0.603910812844725,406.563170361489
0.442820030504954,178.367597017678
0.612214773700839,633.034302340248
0.479559508948933,127.036330046552
0.850066141680632,5083.80383284787
0.414879612740841,115.50663859325
0.105917253390836,32.7154295689359
0.57191256218514,370.186083542133
0.813149952808914,1598.44265657889
0.890657590534904,4010.5358893751
0.512707979191209,196.504223099265
0.12379707622227,30.489327505232
0.848545171211602,1571.44521431313
0.865775105977757,5998.3142665224
0.327241993112568,69.8871401208977
0.287204340127365,50.1620902920322
0.525388139760468,343.289797518137
0.0944445682238668,24.9487809936978
0.363522040664477,79.1001256104893
